Indikator,Ausprägung,Jahr,Räumliche Gliederung,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
Baufertigstellungen,Wohnfläche,2013,09 Neuhausen - Nymphenburg,68,32915,484,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,10 Moosach,75.7,21349,282,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,11 Milbertshofen - Am Hart,73.2,12154,166,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,12 Schwabing - Freimann,37.1,35966,970,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,13 Bogenhausen,108.5,45120,416,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,14 Berg am Laim,81.7,9644,118,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,15 Trudering - Riem,88.9,28884,325,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,16 Ramersdorf - Perlach,83.5,35218,422,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,17 Obergiesing - Fasangarten,78,26749,343,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,18 Untergiesing - Harlaching,119.9,9592,80,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,62.2,66834,1074,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,20 Hadern,85.4,22463,263,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,21 Pasing - Obermenzing,86.3,33994,394,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,22 Aubing - Lochhausen - Langwied,87,22280,256,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,23 Allach - Untermenzing,105.9,12070,114,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,24 Feldmoching - Hasenbergl,83.1,29013,349,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnfläche,2013,25 Laim,87.9,6067,69,Summe Wohnflächen von allen fertiggestellten Wohnungen,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,Stadt München,14.1,1089,7708,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,01 Altstadt - Lehel,0,0,23,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,02 Ludwigsvorstadt - Isarvorstadt,13.8,4,29,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,03 Maxvorstadt,7.4,7,95,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,04 Schwabing - West,8.2,6,73,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,05 Au - Haidhausen,1.1,3,265,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,06 Sendling,0,0,320,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,07 Sendling - Westpark,6.2,22,357,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,08 Schwanthalerhöhe,0,0,26,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,09 Neuhausen - Nymphenburg,4.3,9,209,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,10 Moosach,13.3,40,301,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,11 Milbertshofen - Am Hart,12.2,32,262,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,12 Schwabing - Freimann,5,41,815,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,13 Bogenhausen,10.3,49,476,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,14 Berg am Laim,22.8,21,92,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,15 Trudering - Riem,25.6,195,763,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,16 Ramersdorf - Perlach,10.3,61,592,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,17 Obergiesing - Fasangarten,5.1,12,234,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,18 Untergiesing - Harlaching,16.5,34,206,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,17.5,89,508,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,20 Hadern,36.8,50,136,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,21 Pasing - Obermenzing,19.3,116,602,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,22 Aubing - Lochhausen - Langwied,14.9,106,710,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,23 Allach - Untermenzing,35.6,69,194,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,24 Feldmoching - Hasenbergl,36.5,113,310,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,25 Laim,9.1,10,110,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,Stadt München,9.8,710,7278,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,01 Altstadt - Lehel,0.7,1,134,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,02 Ludwigsvorstadt - Isarvorstadt,1.3,5,379,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,03 Maxvorstadt,0,0,62,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,04 Schwabing - West,0.9,3,346,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,05 Au - Haidhausen,0,0,17,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,06 Sendling,0.8,2,259,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,07 Sendling - Westpark,6.9,21,303,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,08 Schwanthalerhöhe,88,0,0,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,09 Neuhausen - Nymphenburg,2.8,10,355,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,10 Moosach,3.9,14,363,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,11 Milbertshofen - Am Hart,2.8,17,602,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,12 Schwabing - Freimann,8.6,47,549,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,13 Bogenhausen,8.4,44,521,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,14 Berg am Laim,6.5,10,153,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,15 Trudering - Riem,30.7,134,436,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,16 Ramersdorf - Perlach,10.5,48,458,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,17 Obergiesing - Fasangarten,11.6,15,129,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,18 Untergiesing - Harlaching,20.2,18,89,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,9.9,21,212,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,20 Hadern,32.6,45,138,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,21 Pasing - Obermenzing,10.4,73,705,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,22 Aubing - Lochhausen - Langwied,16.9,85,504,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,23 Allach - Untermenzing,26.3,49,186,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,24 Feldmoching - Hasenbergl,18.6,41,221,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,25 Laim,4.5,7,157,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,Stadt München,11.9,698,5875,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,01 Altstadt - Lehel,88,0,0,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,02 Ludwigsvorstadt - Isarvorstadt,1.1,1,89,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,03 Maxvorstadt,1.6,1,63,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,04 Schwabing - West,0,0,420,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,05 Au - Haidhausen,1.8,2,111,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,06 Sendling,0,0,116,Fertiggestellte Wohnungen in Ein- und Zweifamilienhäusern,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
