Indikator,Ausprägung,Jahr,Räumliche Gliederung,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2016,16 Ramersdorf - Perlach,38.6,363,940,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2016,17 Obergiesing - Fasangarten,30,3,10,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2016,18 Untergiesing - Harlaching,13.5,21,156,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2016,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,54.8,447,816,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2016,20 Hadern,18.1,34,188,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2016,21 Pasing - Obermenzing,49.9,513,1028,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2016,22 Aubing - Lochhausen - Langwied,52.3,353,675,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2016,23 Allach - Untermenzing,23.4,26,111,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2016,24 Feldmoching - Hasenbergl,5.5,10,182,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2016,25 Laim,34.9,66,189,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,Stadt München,36.5,2734,7489,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,01 Altstadt - Lehel,33.3,35,105,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,02 Ludwigsvorstadt - Isarvorstadt,25,1,4,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,03 Maxvorstadt,31.7,52,164,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,04 Schwabing - West,52.9,111,210,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,05 Au - Haidhausen,37.3,114,306,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,06 Sendling,70.6,36,51,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,07 Sendling - Westpark,40.8,136,333,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,08 Schwanthalerhöhe,0,0,2,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,09 Neuhausen - Nymphenburg,30.1,56,186,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,10 Moosach,14.7,16,109,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,11 Milbertshofen - Am Hart,36.5,160,438,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,12 Schwabing - Freimann,21.7,93,428,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,13 Bogenhausen,40.9,341,833,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,14 Berg am Laim,49.8,203,408,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,15 Trudering - Riem,27.7,177,639,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,16 Ramersdorf - Perlach,43.8,493,1125,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,17 Obergiesing - Fasangarten,66.4,200,301,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,18 Untergiesing - Harlaching,17.2,15,87,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,23.9,80,335,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,20 Hadern,22.7,20,88,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,21 Pasing - Obermenzing,32.1,126,392,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,22 Aubing - Lochhausen - Langwied,30.5,131,429,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,23 Allach - Untermenzing,10.7,17,159,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,24 Feldmoching - Hasenbergl,35.1,74,211,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2015,25 Laim,32.2,47,146,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,Stadt München,43.3,3302,7627,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,01 Altstadt - Lehel,50,1,2,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,02 Ludwigsvorstadt - Isarvorstadt,37.1,23,62,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,03 Maxvorstadt,37.5,48,128,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,04 Schwabing - West,55.4,112,202,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,05 Au - Haidhausen,5.7,9,157,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,06 Sendling,70.7,399,564,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,07 Sendling - Westpark,28.5,160,562,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,08 Schwanthalerhöhe,88,0,0,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,09 Neuhausen - Nymphenburg,35.3,18,51,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,10 Moosach,74.5,450,604,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,11 Milbertshofen - Am Hart,36.1,74,205,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,12 Schwabing - Freimann,51.2,392,766,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,13 Bogenhausen,11.2,19,170,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,14 Berg am Laim,33.2,85,256,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,15 Trudering - Riem,26.7,146,546,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,16 Ramersdorf - Perlach,62.7,570,909,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,17 Obergiesing - Fasangarten,63.1,53,84,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,18 Untergiesing - Harlaching,28.4,33,116,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,25.6,90,351,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,20 Hadern,29.9,50,167,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,21 Pasing - Obermenzing,42.4,245,578,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,22 Aubing - Lochhausen - Langwied,41.8,177,423,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,23 Allach - Untermenzing,11.8,20,170,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,24 Feldmoching - Hasenbergl,24.2,80,330,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2014,25 Laim,21.4,48,224,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,Stadt München,31.2,1904,6100,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,01 Altstadt - Lehel,7.1,1,14,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,02 Ludwigsvorstadt - Isarvorstadt,43.7,31,71,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,03 Maxvorstadt,77.4,24,31,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,04 Schwabing - West,37.6,178,474,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,05 Au - Haidhausen,23.1,12,52,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,06 Sendling,66.1,111,168,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,07 Sendling - Westpark,26,141,543,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,08 Schwanthalerhöhe,0,0,2,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,09 Neuhausen - Nymphenburg,44.3,97,219,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,10 Moosach,28.7,33,115,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,11 Milbertshofen - Am Hart,27.5,47,171,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,12 Schwabing - Freimann,33.3,141,424,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,13 Bogenhausen,22.8,67,294,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,14 Berg am Laim,30.1,94,312,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,15 Trudering - Riem,17.9,72,403,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,16 Ramersdorf - Perlach,47.2,227,481,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,17 Obergiesing - Fasangarten,36.7,320,871,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,18 Untergiesing - Harlaching,6,6,100,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,22.3,118,530,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 1- und 2 Räumen,2013,20 Hadern,11.8,11,93,Genehmigte Wohnungen mit 1- und 2 Räumen (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
